time_stamp,gyro_x,gyro_y,gyro_z,accel_x,accel_y,accel_z,quat_x,quat_y,quat_z,quat_w
57287,0.75,80.98,22.80,3.12,-2.37,9.65
57292,0.89,82.94,23.22,3.13,-2.31,9.59
57297,1.12,85.65,23.77,3.15,-2.23,9.49
57302,1.28,87.57,24.15,3.16,-2.18,9.42
57307,1.57,91.72,25.00,3.17,-2.07,9.30
57312,1.85,96.94,26.05,3.17,-1.95,9.20
57317,2.55,112.08,28.82,3.15,-1.67,8.98
57322,2.71,120.64,30.18,3.10,-1.54,8.91
57327,2.73,125.65,31.11,3.06,-1.49,8.87
57332,2.47,131.04,32.45,3.01,-1.44,8.83
57337,2.16,132.96,33.07,2.99,-1.43,8.83
57342,1.14,137.28,34.57,2.94,-1.41,8.85
57347,-13.75,186.66,56.87,2.26,-1.69,12.02
57352,-17.42,198.97,63.50,2.01,-1.94,13.91
57357,-18.18,202.46,65.41,1.93,-2.05,14.51
57362,-18.76,205.31,66.99,1.87,-2.15,15.05
57367,-20.21,213.41,71.53,1.69,-2.45,16.57
57372,-21.11,219.74,75.08,1.59,-2.64,17.44
57377,-21.35,222.37,76.55,1.56,-2.71,17.73
57382,-20.47,235.11,83.70,1.44,-3.03,18.85
57387,-19.73,238.44,85.58,1.44,-3.10,19.00
57392,-5.18,261.19,98.11,1.47,-3.59,19.30
57397,1.11,261.44,98.40,1.49,-3.58,18.83
57402,19.10,249.65,95.11,1.82,-2.97,16.98
57407,23.82,234.92,91.94,2.76,-2.45,15.79
57412,26.13,181.94,86.52,6.67,-1.56,12.55
57417,24.83,153.23,87.71,8.15,-1.46,11.39
57422,24.23,143.72,88.51,8.43,-1.49,11.06
57427,23.48,131.82,89.69,8.72,-1.54,10.72
57432,22.37,115.13,91.50,9.05,-1.64,10.29
57437,21.38,101.19,93.12,9.25,-1.75,9.96
57443,15.71,46.47,101.77,9.17,-3.18,8.92
57447,15.54,45.25,102.08,9.15,-3.23,8.90
57452,15.40,44.31,102.33,9.14,-3.28,8.89
57457,14.70,39.95,102.81,9.01,-3.55,8.80
57462,14.60,39.20,102.68,8.99,-3.59,8.78
57467,14.38,37.52,102.36,8.95,-3.66,8.75
57472,13.88,33.45,101.67,8.88,-3.80,8.68
57477,13.51,30.24,101.18,8.84,-3.90,8.63
57482,12.42,20.86,99.05,8.69,-4.15,8.50
57487,11.65,14.21,96.97,8.55,-4.31,8.42
57492,10.11,1.62,90.72,8.35,-4.52,8.28
57497,10.00,-0.53,88.88,8.33,-4.53,8.28
57502,9.92,-2.17,87.42,8.31,-4.51,8.27
57507,9.11,-8.78,83.07,8.21,-4.39,8.21
57512,6.03,-24.36,70.50,8.01,-4.08,8.02
57517,4.43,-32.17,64.66,7.89,-3.97,7.96
57522,3.22,-37.92,60.57,7.79,-3.88,7.89
57527,2.52,-40.80,58.61,7.73,-3.83,7.83
57532,2.40,-41.18,58.38,7.72,-3.82,7.82
57537,1.60,-43.37,57.06,7.63,-3.76,7.77
57543,1.36,-44.35,56.38,7.61,-3.74,7.77
57547,-1.42,-57.24,47.31,7.37,-3.56,7.80
57552,-3.32,-66.40,41.84,7.15,-3.48,7.82
57558,-5.63,-77.58,35.33,6.88,-3.39,7.85
57562,-10.68,-102.63,21.28,6.23,-3.24,8.01
57567,-12.68,-112.86,15.74,5.94,-3.21,8.18
57572,-15.44,-128.66,6.73,5.47,-3.15,8.56
57577,-16.47,-135.52,2.56,5.26,-3.11,8.77
57582,-18.95,-149.27,-6.39,4.82,-3.01,9.21
57587,-19.99,-153.90,-9.80,4.67,-2.92,9.33
57593,-20.85,-157.15,-12.08,4.56,-2.85,9.41
57597,-21.28,-158.68,-13.10,4.51,-2.83,9.45
57602,-21.64,-159.95,-13.93,4.46,-2.80,9.48
57607,-29.77,-175.73,-23.43,3.79,-2.41,9.93
57612,-32.20,-179.36,-25.07,3.63,-2.33,10.13
57617,-34.59,-183.07,-26.37,3.46,-2.28,10.37
57622,-37.11,-187.47,-27.51,3.27,-2.24,10.75
57627,-41.78,-198.65,-28.86,2.77,-2.20,11.93
57632,-41.89,-198.87,-28.87,2.76,-2.21,11.97
57637,-42.02,-199.25,-28.90,2.74,-2.21,12.02
57642,-42.37,-200.73,-28.97,2.68,-2.23,12.18
57647,-42.62,-201.92,-29.03,2.63,-2.24,12.30
57652,-43.65,-213.85,-29.37,2.17,-2.34,13.34
57657,-42.02,-219.52,-29.90,1.98,-2.40,13.84
57662,-41.47,-220.88,-30.05,1.94,-2.41,13.96
57667,-40.85,-222.19,-30.22,1.89,-2.42,14.07
57672,-34.47,-233.26,-31.83,1.55,-2.52,14.93
57677,-33.59,-234.67,-32.03,1.50,-2.53,15.03
57682,-32.76,-235.99,-32.21,1.45,-2.55,15.12
57687,-29.74,-240.93,-32.80,1.24,-2.63,15.41
57693,-28.87,-242.46,-32.94,1.16,-2.69,15.49
57697,-27.59,-244.85,-33.22,0.89,-2.94,15.58
57702,-27.41,-245.29,-33.15,0.67,-3.34,15.59
57707,-27.47,-245.20,-33.14,0.58,-3.50,15.58
57712,-42.42,-226.81,-63.22,-3.07,-7.23,14.62
57717,-42.46,-226.46,-63.99,-3.13,-7.02,14.57
57722,-45.28,-221.98,-73.90,-3.95,-6.49,14.09
57727,-45.67,-221.40,-75.17,-4.05,-6.44,14.04
57732,-46.07,-220.81,-76.47,-4.16,-6.40,13.97
57737,-46.16,-220.67,-76.77,-4.19,-6.39,13.96
57742,-46.23,-220.58,-76.98,-4.20,-6.38,13.95
57747,-46.62,-220.00,-78.26,-4.31,-6.34,13.89
57752,-30.45,-101.20,-106.58,-13.89,-0.33,10.76
57758,-24.16,-85.34,-103.54,-14.57,-0.02,10.44
57762,6.92,183.69,-10.92,2.93,-0.08,10.30
57767,-2.32,127.55,14.65,2.20,-1.59,19.52
57772,-5.53,112.79,14.81,2.31,-1.84,18.62
57777,-12.99,68.96,10.85,2.69,-1.89,14.50
57782,-14.45,27.92,6.14,2.90,-1.63,10.80
57787,-12.57,13.36,4.88,3.06,-1.62,9.89
57793,-10.24,9.34,4.45,3.13,-1.62,9.52
57797,-6.62,9.57,4.03,3.17,-1.49,9.22
57802,-5.34,10.28,3.86,3.20,-1.34,9.18
57807,-9.63,5.68,0.99,2.76,-1.75,9.87
57812,-9.97,5.62,0.96,2.73,-1.78,9.79
57817,-10.25,5.60,0.99,2.67,-1.79,9.67
57822,-10.13,5.57,1.12,2.57,-1.71,9.49
57827,-9.91,5.54,1.16,2.56,-1.65,9.44
57832,-9.53,5.50,1.19,2.57,-1.60,9.41
57837,-9.18,5.46,1.20,2.57,-1.57,9.39
57843,-7.89,5.29,1.22,2.56,-1.52,9.36
57847,-7.11,5.15,1.23,2.53,-1.51,9.36
57852,-6.50,4.99,1.21,2.50,-1.47,9.40
57857,-6.01,4.93,0.68,2.32,-1.57,9.45
